iternum,G,E,Dx,Dz,Rx,Rz
410,0.013708554628386122,0.07376609353915504,0.31425130723611167,0.7121474898379782,0.1655202540366546,0.022842197274060352
411,0.014464131860143465,0.07418087837488754,0.3972637018431788,0.712470539238142,0.16340954213038736,0.02298690994148669
412,0.01397269745559796,0.07398780921231145,0.22952177926250125,0.7141812365988026,0.16564334734626437,0.022252086630981903
413,0.014476034142400908,0.07516441332257312,0.19481855695662292,0.707029112007307,0.16820666517900384,0.02861354581039885
414,0.013769314057477142,0.07408800656380861,0.2559242708527524,0.7116488814353943,0.16786621187044226,0.023235924541950226
415,0.013405226413970408,0.07403906791106514,0.2813558134695758,0.7132082089133884,0.16639802572519882,0.02165772158490575
416,0.013611539601064895,0.07403450685998668,0.2838557472695475,0.7133828246075175,0.16712760018265765,0.022177812602856884
417,0.013107063557507227,0.07406703285548998,0.27178259647410846,0.7136776810107024,0.1645971426497335,0.02409172155286955
418,0.013656389616105867,0.07366815857265306,0.23760665208101273,0.7168700513632401,0.16655410178329633,0.023411520149396813
419,0.013938885460526722,0.07344506357027136,0.32567205053308734,0.7169787702353104,0.1658084230578464,0.0223850780369147
420,0.014559988205766549,0.07342657479255096,0.4467352848985921,0.7185511252154475,0.1637455341608628,0.020621132672480915
421,0.01667239658696496,0.07441404202710027,0.17332577284263528,0.7126493324404177,0.16656440237294073,0.026682780002770218
422,0.015855155682758144,0.07480987971243651,0.18673800320728964,0.7087795941726022,0.16600871021332947,0.022816368986083115
423,0.013403065563382013,0.07414863064237263,0.2914427505887073,0.7136060751002767,0.1653950959444046,0.022144767091326092
424,0.013656581245848665,0.07370689900025078,0.24162187394888504,0.7158701860386393,0.16441184865391772,0.02342958460845377
425,0.01403951334119167,0.07363101224536481,0.24900399893522263,0.717735451200734,0.16600240248700845,0.021909029587455418
426,0.013873840864423824,0.0738523916705795,0.2397045353832452,0.7154334550318511,0.16691294053326483,0.022268147491242573
427,0.014654046395267158,0.07393468819234682,0.33520262915155163,0.7160319400870282,0.16822004253449646,0.023118559271097183
428,0.014511498541611692,0.07434543319370436,0.22767846707416617,0.7131059713985609,0.16533924120923746,0.0216782847824304
429,0.014208016360340558,0.0747558950729992,0.2862197206072185,0.7130139547845592,0.1672315714151963,0.023068237604330414
430,0.015028295471616413,0.07466702551945396,0.1870685987498449,0.7110590312791907,0.16506148615609045,0.021497498306891193
431,0.01365876858851508,0.07374174374601115,0.32978581086449,0.7136712281600289,0.163319059688112,0.022500107388781464
432,0.014303540891927221,0.07380081032929213,0.22069404241831406,0.7134669423103333,0.16229048047376715,0.021008952763741432
433,0.013902308146023879,0.07426571424888528,0.2823533072419789,0.7147850679314655,0.16312452762023263,0.02168878953418006
434,0.013508114508231696,0.07402000479076219,0.25343525474486145,0.7153656223545903,0.16650270055169644,0.021990423455186512
435,0.014293135224801043,0.07379715889692307,0.2522302266696225,0.714354553948278,0.16688989945079968,0.022629839246687683
436,0.01368266886667065,0.07381602538668591,0.25375888302274374,0.7163757008054982,0.1672328328308852,0.02192991214763859
437,0.015606974980429462,0.07445470146510912,0.22302216680153555,0.7142398953437805,0.1669360295585964,0.022371964367187542
438,0.013761498403492506,0.07446263924888942,0.28129168502662494,0.7105688063994698,0.16685014380061108,0.02100205988339756
439,0.01519474854854786,0.0745821459137875,0.24358186287724454,0.7123526723488517,0.16876809104629184,0.022455323730473934
440,0.014808913611847422,0.07486581381248392,0.3037131746178088,0.7111184726590696,0.16774827177109924,0.0213422785796549
441,0.014210366603472958,0.07452131030352219,0.2906554198783377,0.7121941317682681,0.16729000988213913,0.02253072186494651
442,0.013256305155506276,0.07410131330075471,0.21810741593008456,0.7110290164532869,0.16624821074630902,0.021430794230621796
443,0.013410391508723083,0.07384408103383105,0.25982162129619846,0.7151341619698898,0.16783766837223715,0.023568298667669296
444,0.013625074684133997,0.07396433210891226,0.2134474583941957,0.7162297082983929,0.16736083898855292,0.023010585862009422
445,0.014623731931509532,0.07394109310015388,0.30861499840798584,0.7139745976613916,0.16621831512969473,0.021381534312082374
446,0.01447448460891357,0.07380303286987802,0.37539451731287915,0.7168624116026837,0.1620606145133143,0.022121993014993874
447,0.013616886759257835,0.07332974899074306,0.2077795254147571,0.7176559645196666,0.1663624372171319,0.023183631589231285
448,0.013881656098300997,0.07350990662108296,0.2297656021040419,0.717189195363418,0.16812796955523285,0.023058890729494717
449,0.013932549738851578,0.07398826078228328,0.36393817157849023,0.7160343786944514,0.16550330947274747,0.024043578816496807
450,0.013851137611630333,0.0739529294812161,0.2877296147787053,0.7159302234649658,0.16593849205452463,0.02408135990085809
451,0.013490494310288974,0.07390554216892822,0.23830240802920383,0.7157121145206949,0.1647772536329601,0.02335861616808435
452,0.01410932917876736,0.07332440336113391,0.2747462741706682,0.7164512639460356,0.16423795339853867,0.02262941602131595
453,0.01612691166203307,0.07530692705641621,0.2227797436973323,0.7078277831492217,0.16780088971490445,0.023541731962367245
454,0.01402112550061682,0.07424463461274686,0.29615413689095044,0.7126541785571886,0.16582850787950598,0.024229484083859817
455,0.014952390687540174,0.07404280875040137,0.2830298118617224,0.7129970141079115,0.16274512980295264,0.02250613936263582
456,0.014422072036920683,0.07394112290247627,0.23085543902023978,0.7153184621230416,0.16609891342080157,0.020002770925993504
457,0.014166730643331033,0.07378090367369029,0.26540174918330234,0.7144500198571578,0.16658977710682413,0.022260998011283253
458,0.014526978479293377,0.07399354907481567,0.23056554891493009,0.712698291177335,0.1634535815404809,0.02174365743184867
459,0.017196632476280563,0.07442758394324261,0.1841837909558545,0.7136315547901652,0.17270528946233832,0.025307859496577927
460,0.017530826001387577,0.07431248640236647,0.17230048451734625,0.7098899950151858,0.1678606602160827,0.02365038236198218
461,0.01635572500526905,0.07423166185617447,0.24697895477647366,0.7119403429653334,0.16377927038980566,0.022861731886539772
462,0.016233843042636694,0.07391675496878831,0.28035871101462323,0.7131859893384187,0.1651564596787743,0.022936527819737144
463,0.015557561353172945,0.07388128728970238,0.16160307468279547,0.71188833920852,0.16490542759066043,0.02514823914869972
464,0.014539250658582087,0.07460827509994092,0.2536909709806028,0.7086943984031677,0.16690265290115192,0.023012586990776268
465,0.014517049953017546,0.07385146326344946,0.27350363524063775,0.7143339981203494,0.16742395771586377,0.024109928585264995
466,0.014835583633216827,0.07344499975442886,0.2718171198730883,0.7159091804338538,0.16956762904706207,0.023276133867709534
467,0.014626492786666622,0.07336428664300752,0.26225179369034973,0.7172541462856791,0.1682031828424205,0.022711223639223888
468,0.01444423619819724,0.07362753379604091,0.3092595060234484,0.7191149747889974,0.16654703604138416,0.021995785929586575
469,0.01542103593237698,0.07401980945597524,0.3324043689214665,0.71646539542986,0.1666418521300606,0.024075078980430313
470,0.013884359586012104,0.07364592280076898,0.22787174647269043,0.7178434781406237,0.16652670373087344,0.02283304435727389
471,0.01591977412286012,0.07459303542323735,0.2272440902888775,0.7143441982891249,0.17087546379669852,0.0269451218292765
472,0.014221851268540258,0.07385083968224733,0.2042920676910359,0.7142858634824338,0.16702390041040338,0.022628183679088303
473,0.014555953058373669,0.07356757379096487,0.2527106326559316,0.7147671062013378,0.16644809880982275,0.023914412149916523
474,0.014566778377427356,0.07360599513935007,0.2429470277350882,0.718529584615127,0.16707734957985257,0.02307324261283097
475,0.01451186644439788,0.07384463043316551,0.42057956074890884,0.7177611382111259,0.16628399361734805,0.022121565659408985
476,0.01494277278771219,0.073297460442004,0.16880459791940192,0.7179757926775061,0.1652535854474358,0.023277869448065758
477,0.01451539537747917,0.07380687445402145,0.28705211955568066,0.7166933806046195,0.16515171139136606,0.02407096625994081
478,0.014698835130295029,0.07376037440870119,0.17585455496674,0.7171192557915397,0.16726742749628815,0.0236997839630298
479,0.015045679862732473,0.07393301343140395,0.25023123929681984,0.7161623058111771,0.16867770902488544,0.022341280770690544
480,0.015423279863012873,0.07455635265163753,0.19458300685105118,0.7130785117978635,0.1675614235193833,0.027129667041742283
481,0.013623548286926487,0.0736955682868543,0.2434221292319505,0.7158782637637594,0.16678048346353613,0.02205384522676468
482,0.01455810427179803,0.07404178964055103,0.19698922854402792,0.7158074404882349,0.1670953728582548,0.022696568063743736
483,0.014524921876094912,0.07368754012429196,0.3192875278384789,0.7170458928398464,0.1669122997833335,0.023323308676481247
484,0.01588637531613526,0.07328417249347853,0.2950255663498588,0.7204807867174563,0.16697801455207492,0.02325195551890394
485,0.015153054299804828,0.07325460502634877,0.21907622010811514,0.7189318278561467,0.1638833601837573,0.022461367123152897
486,0.014442903030177822,0.07375841101874477,0.22643524797066397,0.7182590391324915,0.16624928168628528,0.023353796938191288
487,0.014896757860222588,0.07307376906923625,0.24651707352503485,0.7218393553858218,0.1666491588820582,0.023194188576029694
488,0.014225818560985119,0.07307072858447614,0.24546689507753952,0.7219846404117086,0.16670117106126703,0.022673362299152042
489,0.015016419144914202,0.07290145625238834,0.2243945174243139,0.7209671165632165,0.16758170853490414,0.026485773937209793
490,0.016749057604971786,0.07325005725674007,0.4153927010686501,0.7215514882751133,0.16410870785298554,0.021834063991580322
491,0.014172270732081455,0.07313185217587845,0.2621364872092786,0.7244921844938527,0.1659649688264598,0.02176696361730928
492,0.01520842919126153,0.07330724499795747,0.16561547861151074,0.7193073837653451,0.1644586065541143,0.027123455727553886
493,0.014889252442947549,0.07333572565213493,0.18858405170233353,0.7207119827685149,0.16692636259224103,0.02151848140942014
494,0.015382918762043118,0.07391657939423686,0.2584880950010341,0.718822823918384,0.16688737532366876,0.025609779617060787
495,0.015171044860440104,0.07276809960603714,0.28471938974183536,0.7215128152266793,0.16570565428422845,0.022068237480909927
496,0.01604630348637052,0.07426040716793227,0.18457164129485254,0.7136929916298907,0.16483575364817743,0.023642763090522392
497,0.0167129479561244,0.0739977865115456,0.27529936348614487,0.7121338507403498,0.16380543423735577,0.02253355660840221
498,0.014671238453086951,0.07355223693277525,0.20075156604466232,0.718158175116,0.16449721287126126,0.02241997530116983
499,0.014663609736801489,0.07315083431160968,0.22970918663170026,0.7196309877478558,0.16589384752771127,0.02344593089883742
500,0.014358155717870788,0.07288501120131949,0.2817326343577841,0.7216311459955962,0.16604034991368002,0.02345462864183861
501,0.014383892964004823,0.07320829642855603,0.2658214494585991,0.7200846827548483,0.16605846713418546,0.02225530791379835
502,0.015604726747488197,0.0734102259511533,0.21669229638317358,0.7203564980755681,0.1667206319777862,0.02139476868931366
503,0.014975086907329767,0.07305869330530582,0.23706667935070785,0.7241174189940743,0.1675712200610534,0.02104505908715984
504,0.01503444187667059,0.07302724375672963,0.216488688212374,0.7217759256777556,0.16574925313825192,0.0216865422932998
505,0.014037092550374244,0.07340492081383,0.24478116177994272,0.7198159901992135,0.16553630129150723,0.025119343165146267
506,0.015844647752364046,0.07338866461878238,0.19999643901120062,0.7192490800567295,0.16728401637595633,0.02853349353308263
507,0.017421402968466282,0.07496871604867604,0.14429420192280543,0.7105767441832501,0.1711162717446037,0.02774142716889796
508,0.015419829333120066,0.07395396219647449,0.2663902970759765,0.7109029189400051,0.1675441142009652,0.022655363235136738
509,0.01595303577715126,0.07396452420431635,0.24526271645141684,0.7128147871597953,0.1669559420450874,0.024218189732536026
510,0.015196761247985389,0.0740422450977823,0.2158844989279042,0.7142343624778416,0.16870708374873453,0.021695561828496662
511,0.01573863784964804,0.07357856339734534,0.38460560466932214,0.7158882592035376,0.1682397917560909,0.02257223552821771
512,0.015722858415835577,0.07422975385966508,0.26298614526572434,0.7135784574176954,0.16482484016729437,0.022871336170836636
513,0.015868742484599352,0.07468217093011607,0.21171261402575867,0.7126951554547185,0.16672592836877573,0.022008038733316505
514,0.016591510168560173,0.0741916272951209,0.24205034258572952,0.71135740953943,0.1671038788297902,0.02313667754440204
515,0.014518246338095354,0.073932609156422,0.218640001895635,0.7130767806716587,0.16630738649679266,0.022311052874378536
516,0.01505615933717269,0.07375268508558688,0.20499852364477905,0.7124064409214518,0.16728239409301593,0.02278169633253761
517,0.015882352387289637,0.07396853650393694,0.23361950788808905,0.7117847592934318,0.16775200677954633,0.02386879086818384
518,0.015233359036400267,0.07414080558911613,0.2673890205181163,0.7141512995180876,0.16699424126873846,0.02282422975353573
519,0.014893620214222567,0.07394918831794159,0.2366099490419678,0.7166300493737926,0.1680024538351142,0.023028204339029995
520,0.01533120344190494,0.07398913152839827,0.15497503543029661,0.7157258572785751,0.16811466281828674,0.022306421609676403
521,0.0146901560947299,0.07329561626133711,0.32638977435619937,0.7197068929672241,0.16660375180451767,0.022347065377170624
522,0.015762879897880812,0.07329090781833815,0.28785634429558465,0.7195945433948351,0.16896189425302588,0.024098652293500694
523,0.01474113910175536,0.07493522082981856,0.19774750053234721,0.7105454025061234,0.1674889617640039,0.024329178521166676
524,0.014583059627076855,0.07426296563252159,0.17772655642550925,0.7134242498356363,0.16780115469642307,0.02305369200589864
525,0.014655237169632606,0.07387153286000957,0.2938236597439517,0.718054781789365,0.16444598850996597,0.021524104411187378
526,0.01541442367369714,0.07347093814093134,0.24269064872161203,0.7174408280331156,0.16624484891476837,0.021744276194468788
527,0.016045607322745997,0.07392854891393495,0.15466659256945486,0.715429645517598,0.1673470262600028,0.024107238399269787
528,0.015663543053011854,0.07417100862316463,0.3735080095736877,0.7144260587899581,0.16686146544373553,0.023158527424801952
529,0.017538111079889146,0.07549317861380785,0.19424665460120077,0.7072816957598147,0.1685602632553681,0.02385261011026476
530,0.014393233420813212,0.07424755977547687,0.26043237972518674,0.7104769996974779,0.1662563487239506,0.022099837336851204
531,0.015887456905582676,0.07347307613362437,0.1689334434011708,0.7130805901859117,0.1661104346099107,0.022867222154593986
532,0.014950939960291853,0.07380229655815207,0.2705279352224391,0.7122537286385245,0.16792393313801807,0.022550908200766728
533,0.015206688630354145,0.07484490910302037,0.27161874719288037,0.7111204266548157,0.16628131464771603,0.022129403589212376
534,0.015499527950811645,0.07381527773711992,0.21014768678856932,0.7146358075349227,0.16640556895214578,0.021774839123953945
535,0.014307708560448626,0.07422927637463031,0.1974024915176889,0.7161579987277156,0.1687587233989135,0.022310783479200756
536,0.014885649854398292,0.07358177913271863,0.2585133113290953,0.719824202682661,0.16692525213179382,0.02455262183819128
537,0.016710120334249477,0.0733753300231436,0.3294123968352442,0.7176778834799061,0.16475885912128116,0.02139905913044577
538,0.016198883480999782,0.07478300158096396,0.21479970281538757,0.7112451066141543,0.16804131995076718,0.023560026053177273
539,0.01618930434241243,0.0737905920199726,0.2559601337365482,0.7143242177755936,0.16506319525449173,0.023183741890217945
540,0.015205662090169348,0.07397561520338058,0.33287980148325796,0.712751479252525,0.16418159785478012,0.022157796942021534
541,0.016265614646608414,0.07456965485344762,0.2531881400424501,0.714178380758866,0.1647202923246052,0.02211587199860293
542,0.01514778721510716,0.07353931406269902,0.21895312517881393,0.7180764882460885,0.1633465931467388,0.022373800044474396
543,0.014394016192375642,0.07308973048044287,0.24658391333144644,0.7212056880411895,0.16496066749095917,0.02237165419627791
544,0.016030799880947754,0.07394981546246487,0.19932017993667853,0.7157131614892379,0.16634421309699182,0.023219355179563812
545,0.015668133729258956,0.07346036123192828,0.20526180351557938,0.7182153826174529,0.16706684814847034,0.02062939317977947
546,0.01559823605677356,0.07392083756301714,0.21108354757661404,0.7166576489158298,0.16823567579621854,0.02155332797733338
547,0.014811882415138509,0.07422645584396693,0.20622174377026764,0.714819073677063,0.16439753576465274,0.021519990556913872
548,0.014899941039798052,0.07387182570022086,0.18202813520379688,0.7177195134370223,0.1677579957505931,0.022102921391310898
549,0.016199091115318563,0.07357099231170572,0.3569638022909994,0.719504960205244,0.1650591933208963,0.02283547057405762
550,0.015673832016308672,0.07320655137300491,0.20219840660043384,0.719369579916415,0.16552550313265427,0.021403516197334164
551,0.01492837734479943,0.0734084336006123,0.2273277899493342,0.7193965989610424,0.1659409656472828,0.02405119824992574
552,0.016702533562910623,0.07380235843036485,0.2528245970606804,0.7171173380768817,0.1647033399861792,0.023803430487928184
553,0.015296352197132681,0.07446855565775996,0.1797889820907427,0.7142632577730261,0.16534579124139703,0.022323303977432457
554,0.015456350125453395,0.0732425318463989,0.17861734557410944,0.7160171374030735,0.16661612235981485,0.02269577668250903
555,0.015057595583367283,0.07371637225151062,0.3068442992542101,0.7165532682252966,0.16663841967997345,0.021515998665405357
556,0.015165274314906286,0.07355120972446773,0.26047128698100214,0.7202927366546963,0.1669412611619286,0.022268707135125347
557,0.016900762126011694,0.0747803776808407,0.24433740600943565,0.7156573300776274,0.16898423174153204,0.023846296188624008
558,0.015912208139248516,0.07480002518581308,0.17469892683236496,0.7130606796430505,0.16601452490557794,0.02521661741901999
559,0.01452676208851778,0.07485711283009985,0.23830167236535446,0.7113098631734434,0.16773790509804434,0.023225769076658333
560,0.014526888930603214,0.07417997620675874,0.22420853084844092,0.7156394357266633,0.1676127852305122,0.02206291391959657
561,0.015470744930612653,0.07336558433978455,0.29354859175889386,0.7203108175941135,0.16530795654524927,0.022016728458845097
562,0.016063147305470447,0.0732731650704923,0.18721904216901117,0.7177472114562988,0.1674669527489206,0.022569301092754238
563,0.01519496143674073,0.073847113420134,0.23173606233752292,0.7151368234468543,0.1670463221228641,0.021864768684558247
564,0.015719196576949045,0.07367493374192197,0.19984511674746222,0.719074257042097,0.16700937501762225,0.023676147603470345
565,0.015287176948850569,0.07345426989638287,0.2202772776717725,0.7191467336986376,0.1666930421538975,0.023660649666967598
566,0.01680309725317942,0.07384442797173625,0.2477746576718662,0.7166991285655809,0.16948947958324267,0.021972297893270203
567,0.016073035319214283,0.07396411539419838,0.4485627403077872,0.7164431447568147,0.1640812197457189,0.02342525472783524
568,0.014691988613618456,0.07344606291988622,0.22021928785935693,0.7170807252759519,0.1656259175228036,0.021770297063757545
569,0.01572818214924115,0.07388685643672943,0.3445348752581555,0.7191069022468899,0.16396117663901785,0.023575232890637024
570,0.01494616300434522,0.07362394585557606,0.1783235727444939,0.7177569062813468,0.16565507909525995,0.02164476263620283
571,0.01571648222718226,0.07310677740884863,0.24702671040659366,0.7196703501369642,0.16673243434532828,0.021720708955241287
572,0.014574100972031769,0.07318945585385613,0.2749822693674461,0.722118792326554,0.16466403266657953,0.022655972644038822
573,0.01612001803258191,0.0730893585992896,0.23303293760703958,0.7234736188598301,0.1665092680765235,0.021702349752835606
574,0.015868683122908293,0.0729809912002605,0.23555744228803593,0.7228058965309806,0.16721748074759607,0.022771403233966103
575,0.015277779671242055,0.07340544138265692,0.2303745889145395,0.7189918030863223,0.1672098960565484,0.023803037307832554
576,0.01593686095641359,0.0745873648835265,0.2626460395429445,0.7163520092549531,0.16763555161331012,0.022881163122213406
577,0.015849232795121876,0.074139889491641,0.18276567141646924,0.7160879684531171,0.1679876932631368,0.02183862751268822
578,0.015092722717267663,0.0736114615979402,0.2437239642376485,0.7193340788716855,0.16766006143196768,0.022127615611838257
579,0.016519974228804527,0.07446194602095563,0.18294167648191037,0.7125902823779894,0.1683060066855472,0.02433774923986715
580,0.0162584926204189,0.07412173177884973,0.2471130768889966,0.716582495233287,0.16497358809346738,0.021765778246133224
581,0.016884290572741757,0.07353195742420528,0.2586501566288264,0.715979814529419,0.1678963795952175,0.02304119025559529
582,0.018665247293108183,0.07454056066015492,0.2221808785005756,0.712153610975846,0.16790171680243118,0.025136328423800675
583,0.016620666497265516,0.07458018770684367,0.2775762233397235,0.7132695369098497,0.1658880801304527,0.02270597328796335
584,0.015594964523030363,0.07446563924136369,0.2075730390522791,0.7122132622677347,0.16540438649447067,0.023478501273886017
585,0.01576782459312159,0.07380113685908525,0.23722915189421695,0.7154338489408079,0.16614213197127634,0.023597531709010185
586,0.01543401048073302,0.07350754511097203,0.18625998820947565,0.7179301692091901,0.1659388613441716,0.023039067973909172
587,0.016252535921723946,0.07346182932024417,0.19817781966665518,0.7182390793510105,0.1679427876420643,0.02229875496224217
588,0.014817086007931957,0.07419040442808815,0.21181850426870844,0.7159887163535409,0.1673682416262834,0.021559455998889778
589,0.016095196261354115,0.07389436597409456,0.14561332146758618,0.7162625634151957,0.1684302797783976,0.023050527817205242
590,0.01626191575728033,0.0752023924951968,0.2110675864893457,0.7071160933245784,0.16937713908112567,0.02316659911657157
591,0.016220801854101213,0.07453271131152692,0.19082578077264453,0.7075702418451724,0.16738710843998453,0.022430251635934994
592,0.016303259504797017,0.07363120822802834,0.338821609383044,0.7148996954378875,0.16593853611013162,0.022318207294396732
593,0.017118862981948514,0.07415740613056265,0.22478051540320335,0.7128727591556051,0.16432996353377466,0.023387026851591858
594,0.015934872704193644,0.0743347454978072,0.20298326436592184,0.7153580421986787,0.16813009070313495,0.02319524088955444
595,0.014968166512477657,0.07333257794380188,0.2890734734094661,0.7166603855464769,0.1658568809861722,0.022971197152915207
596,0.015609224853308304,0.07408869072147038,0.14675839342500852,0.7186122199763423,0.16903775671254034,0.022637633201868637
597,0.016155651244132416,0.07362233814985855,0.20277926034253577,0.7160731528116309,0.16883182849573053,0.023943633569971375
598,0.016926186118760834,0.07367977532355682,0.282378439993962,0.7179005638412808,0.16671367767064468,0.024783043190836906
599,0.01557236141525209,0.07424251508453618,0.25962159847435745,0.7184812737547833,0.16848566674667856,0.022134318745330624
600,0.017489148389912494,0.07449668743040251,0.2640442459479622,0.7135970825734346,0.16861054754775504,0.02376838465747626
601,0.016576906504190487,0.07446815850942032,0.17148495044397272,0.7144366917402848,0.16445721038009808,0.022268838370623795
602,0.01598599827443452,0.07406564931506696,0.16048456436913947,0.713196777779123,0.16731695247733075,0.023097079328220825
603,0.016548782855312784,0.07397234828575798,0.2975449380667313,0.7129083223964857,0.16610406598319177,0.021999823617870392
604,0.015394052794284147,0.07397563334392465,0.23592080305451932,0.7156789536061494,0.16717875262965326,0.023425267847335857
605,0.016061935067662726,0.07412627501332242,0.14784352870091147,0.7164705266123232,0.16624932833339856,0.02153366921550554
606,0.015860792381041076,0.073775180655977,0.24772188423768335,0.7190886347190194,0.1663161056197208,0.023138063352393066
607,0.016160401981323957,0.0731465466644453,0.24145514388447223,0.7190329639807992,0.16491760702236838,0.02227685632913009
608,0.015001554244562336,0.07285990727984387,0.1973107968983443,0.7226489289947178,0.16761090833207834,0.02324296112941659
609,0.014806902056316967,0.07362505307664043,0.1969995582881181,0.7232991146004718,0.16663687384646872,0.022276954118000424
610,0.016686381711422102,0.07283028215169907,0.24734434776979944,0.7212725463120834,0.16500017306079034,0.021856895081051018
611,0.015557969312952913,0.0738436569986136,0.14018201406883157,0.7196187169655509,0.1650331875552302,0.02355552545708159
612,0.01717303138550209,0.07374918655208919,0.1930879105044448,0.7188360509665116,0.1688132493392281,0.022192712832728157
613,0.01672377595273049,0.0750095863705096,0.29189501006318175,0.70873863282411,0.1675199425738791,0.022908935971234157
614,0.016503440722337236,0.0738690612108811,0.18145319430724435,0.7152550609215446,0.16728150455848032,0.021605488398800724
615,0.015278115686353134,0.07311734459970308,0.1605536814617074,0.7205184283463851,0.16910223857216214,0.022078307790924675
616,0.01721615628111581,0.07312064779841382,0.3332343224598014,0.7197454312573308,0.16666947046051855,0.023650304211870483
617,0.01528631187165561,0.07294529676437378,0.2362751189781272,0.7204139128975247,0.16547626321730408,0.021493089587792107
618,0.01605514040135819,0.07294693394847539,0.16701193153858185,0.7218217461005502,0.16654380572878796,0.0220011075877625
619,0.016525249918112935,0.07371467740639397,0.26117348962503933,0.7175256765407064,0.16621375990950543,0.021894388467721317
620,0.015818631438457447,0.0736713804628538,0.17344859112863956,0.7185544319774794,0.1690169533957606,0.02284426800906658
621,0.015563338873503,0.07352266914170721,0.1824552582009979,0.7174429686173148,0.16681870947713437,0.02350339115313862
622,0.01857846195090805,0.07514163884131805,0.1617698293665181,0.7089896720388661,0.1723782303540603,0.023765942243778187
623,0.01792005868628621,0.07402535657519879,0.22074662408103113,0.711788156758184,0.16493708284004874,0.022941890010691208
624,0.016189531704066725,0.07412820115037587,0.2833804365085519,0.7139741830203844,0.16619781566702801,0.021975248323186584
625,0.015629617922493944,0.07398214806681094,0.15284112387377283,0.7130423343699911,0.16827780137891354,0.023219353073964947
626,0.015904942719751725,0.07424026986827022,0.2595742545698,0.715178124282671,0.16773726175660672,0.02228001278379689
627,0.01791229147626006,0.07390749389710634,0.18232137904219006,0.7177222682082135,0.16837880080160889,0.023799635145975197
628,0.017077163206008467,0.07342940892862238,0.43244549534890964,0.7174740096797114,0.1659054730249488,0.022210003322233326
629,0.015140289612843291,0.07325955285974171,0.23500045972025912,0.7190363096154254,0.1672588735818863,0.022542997951740803
630,0.017002174347315147,0.07381358677926271,0.18701700704253238,0.7188398267911829,0.1694549613672754,0.023628648856411808
631,0.01694985762562441,0.07277674811041873,0.23029439394240794,0.7238625158434329,0.18305664088415063,0.025229961651822796
632,0.017880673960620617,0.07296584449384523,0.24699213274795076,0.7249454493108003,0.18063906223877615,0.026172498645989792
633,0.016105780094538048,0.07327033579349518,0.23741328327552133,0.7193666748378588,0.17658300438652869,0.02625094669992509
634,0.017731713616977566,0.07356093370396158,0.19558404718080294,0.7231378581212915,0.17604294030562692,0.024861909206146778
635,0.016523877067653382,0.07351499666338382,0.20464827670999194,0.7207545560339222,0.17480074517104938,0.024486703150298283
636,0.019136254027809784,0.07357565410759138,0.12503152178681415,0.7178160833275836,0.16845216764056165,0.025120098224800567
637,0.01972259741033549,0.07384942212830418,0.16851183577724124,0.7187089738638505,0.16118595004081726,0.024486902939236683
638,0.016925274191991142,0.07400874469591223,0.1362884384782418,0.716683680596559,0.1649358570575714,0.022852929025564506
639,0.01627509765650915,0.0733603171032408,0.18830316870108896,0.7197065742119498,0.16788130739460821,0.023707264224472252
640,0.016047120215776173,0.07321827567141989,0.13795581265636112,0.722229231958804,0.1682304040245388,0.021842769995007828
641,0.016545379903855854,0.07403737306594849,0.2424827956635019,0.717214400353639,0.16933513141196707,0.02784897459913855
642,0.01642415219027063,0.0741889379594637,0.13628436203884042,0.7150981244833573,0.1662264822617821,0.02243542675252842
643,0.016929206620577886,0.07412319079689357,0.2634040311626766,0.7133967280387878,0.16554340072300122,0.02334755233934392
644,0.016514816918693807,0.07328825476376907,0.1696310043334961,0.7181293964385986,0.1673220616319905,0.02222700538518636
645,0.017442920872860628,0.07405991981858792,0.20453983853044716,0.7186255584592405,0.1678913352282151,0.023363466334083805
646,0.01626978156602253,0.07418105265368587,0.2102269620999046,0.7126796349235203,0.16668467288431915,0.022951772922407025
647,0.015374757308998833,0.07342758191668469,0.19222934868024744,0.7159137855405393,0.16602455662644428,0.020574715595854366
648,0.016833556330074436,0.07403437987617824,0.2005865463744039,0.7142035702000493,0.16545656258645264,0.022140206445170486
649,0.017056308949933104,0.0741296851116678,0.18580308945282645,0.7143742701281672,0.16594612404056217,0.020696047248075836
650,0.015822198140718367,0.07320029968800752,0.17373987805584204,0.7150185315505319,0.16858377663985544,0.022503658683727615
651,0.015882713102695088,0.07332469199014746,0.20710584812838098,0.7173007545263871,0.16624030924361685,0.021872822276276092
652,0.016783083546096863,0.07373530935981999,0.2375848895829657,0.7176920849344005,0.16510821943697723,0.023096116583632385
653,0.01634262109418278,0.07338428302951482,0.20964685082435608,0.716661476570627,0.16798769520676654,0.02199836091502853
654,0.0186337542153247,0.07406366584093674,0.202276062220335,0.7161424211833788,0.17885962517365164,0.025866622429179108
655,0.019904886817802555,0.0745762142798175,0.22576342118175133,0.7126485420309979,0.16590549894001172,0.023566115080662395
656,0.015988963453666023,0.07379933025525964,0.14643821411806604,0.7110503834226857,0.16788548749426138,0.02285161630614944
657,0.016074489295968542,0.07437996922627739,0.19871545744978864,0.7137098260547804,0.16760322062865549,0.02397738186561543
658,0.016794031708622755,0.07429551624733469,0.17069661633475966,0.7139808069104734,0.16751197239627008,0.02041369575359251
659,0.01663482839079655,0.07414776896652968,0.1672612360638121,0.7116378778996675,0.16938250349915546,0.022373734446971313
